"Time","Family","Genus","Species","Number","Activity","TL","Comment","ID"
49.66657,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",55
49.67857,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",54
49.72247,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",53
49.73447,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",55
49.84617,"Chaetodontidae","Chaetodon","pelewensis",1,"Passing",10,"time out",55
51.58157,"Chaetodontidae","Chaetodon","pelewensis",1,"Passing",10,"time in",56
51.60627,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
51.62907,"Chaetodontidae","Chaetodon","pelewensis",1,"Passing",10,"time in",57
51.63217,"Chaetodontidae","Chaetodon","rainfordi",1,"Passing",10,"time in",58
51.63497,"Chaetodontidae","Chaetodon","rainfordi",1,"Feeding",10,"Tabular Acropora",58
51.67607,"Chaetodontidae","Chaetodon","rainfordi",1,"Feeding",10,"Tabular Acropora",58
51.72007,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"unknown",56
51.86987,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
51.89437,"Chaetodontidae","Chaetodon","rainfordi",1,"Feeding",10,"Tabular Acropora",58
51.90407,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
51.96137,"Chaetodontidae","Chaetodon","rainfordi",1,"Passing",10,"time out",58
51.97167,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.00057,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time in",59
52.02507,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.02927,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.05867,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.11987,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Porites",56
52.12347,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.18657,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.19857,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.20497,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Porites",56
52.26837,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.27557,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.28397,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.30087,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Porites",57
52.30117,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Porites",57
52.30587,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Porites",57
52.30757,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.31447,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Porites",57
52.31867,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.31977,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Porites",57
52.33227,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.33847,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.34617,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.35677,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.37267,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.38987,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.39817,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",59
52.43517,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time in",60
52.44997,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",57
52.47297,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",59
52.47297,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",57
52.48797,"Chaetodontidae","Chaetodon","auriga",1,"Passing",10,"time in",61
52.49247,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",57
52.50417,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",60
52.51527,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.52857,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.56977,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.58867,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.60037,"Chaetodontidae","Chaetodon","auriga",1,"Passing",10,"time out",61
52.65207,"Chaetodontidae","Chaetodon","pelewensis",1,"Passing",10,"time in",62
52.67237,"Chaetodontidae","Chaetodon","pelewensis",1,"Passing",10,"time in",63
52.72627,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",57
52.73857,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"unknown",63
52.75467,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.81947,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"unknown",63
52.86507,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.89507,"Chaetodontidae","Chaetodon","pelewensis",1,"Feeding",10,"Tabular Acropora",56
52.89957,"Chaetodontidae","Chaetodon","pelewensis",1,"Passing",10,"time out",63
53.07497,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time in",64
53.13147,"Chaetodontidae","Chaetodon","lunulatus",1,"Passing",12,"time in",65
53.13697,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",64
53.17727,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time in",66
53.20377,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"Branching Acropora",65
53.23177,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"Branching Acropora",65
53.25487,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"Branching Acropora",65
53.26267,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",64
53.28467,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"Branching Acropora",65
53.29187,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",66
53.30997,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"Branching Acropora",65
53.35607,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",66
53.38367,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",64
53.43197,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"Branching Acropora",65
53.49317,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",66
53.53187,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time in",67
53.55827,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",66
53.56827,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"Branching Acropora",65
53.58157,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"Branching Acropora",65
53.58437,"Chaetodontidae","Chaetodon","pelewensis",1,"Passing",10,"time out",62
53.59667,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"Branching Acropora",65
53.60687,"Chaetodontidae","Chaetodon","pelewensis",1,"Passing",10,"time out",56
53.61187,"Chaetodontidae","Chaetodon","lunulatus",1,"Passing",12,"time in",68
53.61497,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",67
53.63947,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",67
53.65137,"Chaetodontidae","Chaetodon","pelewensis",1,"Passing",10,"time out",57
53.70337,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",66
53.71397,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",67
53.73647,"Chaetodontidae","Chaetodon","lunulatus",1,"Passing",12,"time out",65
53.82877,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",67
53.85797,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",67
53.87467,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",67
53.89187,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",67
53.96417,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",67
53.97147,"Chaetodontidae","Chaetodon","lunulatus",1,"Feeding",12,"unknown",68
54.07187,"Chaetodontidae","Chaetodon","lunulatus",1,"Passing",12,"time out",68
57.26417,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time in",69
57.30397,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",69
57.32037,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",69
57.36647,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",69
57.51697,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",69
57.60727,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",69
58.84717,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time in",70
58.89027,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",70
58.90327,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",70
58.92057,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",70
58.93747,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",70
58.97677,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",70
59.01317,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time in",71
59.11577,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",70
59.12997,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",70
59.13187,"Chaetodontidae","Chaetodon","flavirostris",1,"Passing",15,"time in",72
59.15027,"Chaetodontidae","Chaetodon","trifascialis",1,"Feeding",14,"Tabular Acropora",70
59.23417,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",70
59.49167,"Chaetodontidae","Chaetodon","flavirostris",1,"Passing",15,"time out",72
59.64827,"Chaetodontidae","Chaetodon","trifascialis",1,"Passing",14,"time out",71
